Brand,Perfume,Gender,Rating Value,Rating Count,Year,Main Accords,Top,Middle,Base,Perfumer1,url
Tory Burch,Atlas Oud,women,90,2,2024.0,"['Woody', 'Oud', 'Vanilla', 'Rose', 'Amber']","['Saffron', 'Cypriol Oil Or Nagarmotha']","['Turkish Rose', 'Oud']","['Vanilla', 'Labdanum']",,https://www.fragrantica.com/perfume/Tory-Burch/Atlas-Oud-90966.html
Tory Burch,Daring Rose,women,100,1,2024.0,"['Woody', 'Earthy', 'Rose', 'Ozonic', 'Warm Spicy']","['Saffron', 'Cypriol Oil Or Nagarmotha']","['Violet Leaves', 'Damask Rose']","['Vetiver', 'Cashmere Wood']",,https://www.fragrantica.com/perfume/Tory-Burch/Daring-Rose-90967.html
Tory Burch,Enduring Leather,women,100,1,2024.0,[],[],[],[],,https://www.fragrantica.com/perfume/Tory-Burch/Enduring-Leather-90968.html
Tory Burch,Infinite Oak,women,,,2024.0,"['Woody', 'Citrus', 'Earthy', 'Aromatic', 'Mossy']","['Neroli', 'Mandarin Orange']","['Myrrh', 'Oakmoss']","['Australian Sandalwood', 'Madagascar Vetiver']",,https://www.fragrantica.com/perfume/Tory-Burch/Infinite-Oak-90969.html
Tory Burch,Luminous Musk,women,100,1,2024.0,"['Woody', 'Musky', 'Amber', 'White Floral', 'Yellow Floral']",[],"['Ylang Ylang', 'Jasmine']","['Musk', 'Spanish Labdanum']",,https://www.fragrantica.com/perfume/Tory-Burch/Luminous-Musk-90970.html
Tory Burch,Jolie Fleur Bleue,women,69,157,2015.0,"['White Floral', 'Tuberose', 'Citrus', 'Floral', 'Woody']",[],[],[],,https://www.fragrantica.com/perfume/Tory-Burch/Jolie-Fleur-Bleue-33569.html
Tory Burch,Jolie Fleur Lavande,women,76,59,2017.0,"['Floral', 'Powdery', 'Lavender', 'Violet', 'Aromatic']","['Lavender', 'Freesia', 'Peony', 'Bergamot']","['Iris', 'Violet', 'Magnolia', 'Mate']","['Lavender', 'Tonka Bean', 'Musk']",,https://www.fragrantica.com/perfume/Tory-Burch/Jolie-Fleur-Lavande-45129.html
Tory Burch,Jolie Fleur Rose,women,68,81,2015.0,"['Rose', 'Powdery', 'Green', 'Musky', 'Violet']",[],[],[],,https://www.fragrantica.com/perfume/Tory-Burch/Jolie-Fleur-Rose-33570.html
Tory Burch,Jolie Fleur Verte,women,75,150,2015.0,"['White Floral', 'Green', 'Fresh', 'Citrus']",[],[],[],,https://www.fragrantica.com/perfume/Tory-Burch/Jolie-Fleur-Verte-33568.html
Tory Burch,Love Relentlessly,women,71,483,2016.0,"['Woody', 'Fruity', 'Patchouli', 'Earthy', 'Sweet']","['Pink Pepper', 'Raspberry', 'Grapefruit', 'Lemon']","['Rose', 'Iris', 'Litchi', 'Jasmine Sambac']","['Patchouli', 'Vetiver', 'Sandalwood', 'Amber', 'Ambertonic']",,https://www.fragrantica.com/perfume/Tory-Burch/Love-Relentlessly-42182.html
Tory Burch,Love Relentlessly Fou De Toi,women,74,49,2018.0,"['Floral', 'Fresh', 'Fruity', 'Amber', 'Rose']",[],[],[],,https://www.fragrantica.com/perfume/Tory-Burch/Love-Relentlessly-Fou-De-Toi-53022.html
Tonatto Profumi,A Eau De Parfum,unisex,80,5,2016.0,"['Tobacco', 'Leather', 'Citrus', 'Sweet', 'Animalic']",[],[],"['Tobacco', 'Leather']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/A-Eau-De-Parfum-64836.html
Tonatto Profumi,Baci from far away,unisex,92,8,2021.0,"['Aromatic', 'Fresh Spicy', 'Powdery', 'Green', 'Yellow Floral']","['Tomato Leaf', 'Mimosa', 'Bergamot']","['Mimosa', 'Violet']","['Musk', 'Honey', 'Sandalwood', 'Palisander Rosewood', 'Vanilla']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Baci-from-far-away-68188.html
Tonatto Profumi,Freyja,unisex,90,26,2018.0,"['Amber', 'Smoky', 'Balsamic', 'Warm Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Tonatto-Profumi/Freyja-49517.html
Tonatto Profumi,Profumo Di Vita,unisex,82,12,2017.0,"['White Floral', 'Powdery', 'Woody', 'Floral', 'Violet']",[],[],[],Diletta Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Profumo-Di-Vita-50457.html
Tonatto Profumi,Women in Coffee,women,100,2,2019.0,"['White Floral', 'Floral', 'Fresh Spicy', 'Tuberose', 'Warm Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Tonatto-Profumi/Women-in-Coffee-78593.html
Tonatto Profumi,Albi,men,74,25,,"['Fresh Spicy', 'Musky', 'Lavender', 'Rose', 'Aromatic']","['Lavender', 'Petitgrain']","['Pepper', 'Tincture Of Rose']",[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Albi-7478.html
Tonatto Profumi,Amir,unisex,81,114,,"['Amber', 'Woody', 'Citrus', 'Balsamic', 'Warm Spicy']","['Floral Notes', 'Petitgrain']","['Myrhh', 'Incense', 'Orange', 'Lemon Tree']","['Amber', 'French Labdanum', 'Woody Notes', 'Musk']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Amir-7494.html
Tonatto Profumi,Anena,unisex,77,29,,"['Citrus', 'Green', 'Woody', 'Aromatic']","['Mandarin Orange', 'Orange', 'Amalfi Lemon']","['Green Notes', 'Pine']",[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Anena-7479.html
Tonatto Profumi,Anni Venti,women,83,82,,[],[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Anni-Venti-7477.html
Tonatto Profumi,D Eau De Parfum,women,84,11,,"['White Floral', 'Floral', 'Rose', 'Citrus']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/D-Eau-De-Parfum-50147.html
Tonatto Profumi,Dama,women,83,116,,"['Amber', 'Powdery', 'Violet', 'Iris', 'Vanilla']","['Vanille', 'Amber']","['Iris', 'Violet']",[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Dama-7487.html
Tonatto Profumi,Flor D Arancio,women,71,39,,"['White Floral', 'Fresh', 'Sweet', 'Aldehydic', 'Yellow Floral']",[],"['Ylang-Ylang', 'Lily-Of-The-Valley', 'Jasmine']","['Aldehydes', 'Musk']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Flor-D-Arancio-7480.html
Tonatto Profumi,Iss,men,82,31,,"['Citrus', 'Woody', 'Aromatic', 'Green', 'Fresh Spicy']","['Petitgrain', 'Amalfi Lemon', 'Neroli']","['Bergamot', 'Musk', 'Ylang-Ylang']","['Vetyver', 'Woody Notes', 'Sandalwood']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Iss-7489.html
Tonatto Profumi,M amo,women,83,6,2002.0,"['Fruity', 'Green', 'Sweet', 'Musky', 'Aromatic']",[],"['Mint', 'Eucalyptus']",[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/M-amo-8997.html
Tonatto Profumi,M oma,unisex,80,3,,"['Sweet', 'White Floral', 'Amber', 'Fruity', 'Balsamic']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/M-oma-9003.html
Tonatto Profumi,Magnifico,women,69,36,,"['Sweet', 'Citrus', 'Lavender', 'Aromatic', 'Woody']","['Fig', 'Amalfi Lemon', 'Orange']","['Lavender', 'Myrhh', 'Ylang-Ylang']","['Licorice', 'Sandalwood']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Magnifico-7491.html
Tonatto Profumi,Notte a Taif,women,85,24,,"['White Floral', 'Citrus', 'Tuberose', 'Rose', 'Animalic']","['African Orange Flower', 'Bergamot']","['Tuberose', 'Rose', 'Jasmine']","['Amber', 'Vanille']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Notte-a-Taif-9004.html
Tonatto Profumi,Oltre,unisex,65,34,,"['Aromatic', 'Marine', 'Woody', 'Aquatic', 'White Floral']",[],[],"['Seaweed', 'Musk']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Oltre-7488.html
Tonatto Profumi,Oropuro,women,85,32,2000.0,"['Musky', 'Animalic', 'Amber', 'Powdery', 'Vanilla']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Oropuro-16103.html
Tonatto Profumi,Palmarola,unisex,77,7,,[],[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Palmarola-32189.html
Tonatto Profumi,Plaisir,women,83,78,,"['Vanilla', 'Citrus', 'Powdery', 'Warm Spicy', 'Musky']","['Orange', 'Tincture Of Rose', 'Grapefruit']","['Cinnamon', 'Spices']","['Vanille', 'Musk', 'Amber']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Plaisir-7486.html
Tonatto Profumi,Profumo di Fumne,women,60,2,2011.0,"['Amber', 'Musky', 'Powdery', 'White Floral', 'Animalic']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Profumo-di-Fumne-11640.html
Tonatto Profumi,Sandalo Per Teti,unisex,81,42,,"['Woody', 'Citrus', 'Lavender', 'Aromatic', 'Green']","['Amalfi Lemon', 'Orange']","['Tea', 'Lavender']","['Sandalwood', 'Woody Notes']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Sandalo-Per-Teti-7493.html
Tonatto Profumi,Soglie,unisex,92,12,,"['Honey', 'Sweet', 'Floral', 'Rose']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Soglie-32187.html
Tonatto Profumi,Solista,women,76,19,,"['White Floral', 'Floral', 'Violet', 'Tuberose']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Solista-7476.html
Tonatto Profumi,Violette a Sydney,unisex,92,27,,"['Powdery', 'Violet', 'Woody', 'Yellow Floral', 'Floral']","['Ylang-Ylang', 'Bergamot']","['Violet', 'Italian Iris', 'Mimosa', 'Lily']","['Texas Cedar', 'Powdery Notes', 'Madagascar Vanilla']",Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Violette-a-Sydney-32188.html
Tonatto Profumi,Bianco,unisex,,,2012.0,"['Oud', 'Vanilla', 'Powdery', 'Fresh Spicy', 'Sweet']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Bianco-16478.html
Tonatto Profumi,Oro,unisex,,,2012.0,"['Oud', 'Vanilla', 'Powdery', 'Fresh Spicy', 'Sweet']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Oro-16479.html
Tonatto Profumi,Rosso,unisex,80,1,2012.0,"['Oud', 'Rose', 'Floral']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Rosso-16480.html
Tonatto Profumi,Ruscia,unisex,,,2012.0,['White Floral'],[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Ruscia-16477.html
Tonatto Profumi,Viola,unisex,70,2,2012.0,"['Oud', 'Violet', 'Powdery', 'Floral']",[],[],[],Laura Bosetti Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Viola-16481.html
Tonatto Profumi,Apeiron,unisex,90,27,2015.0,"['Amber', 'Powdery', 'Violet', 'Vanilla', 'Sweet']","['Violet', 'Licorice', 'Mimosa', 'Calabrian Bergamot']","['Indonesian Patchouli Leaf', 'Tuscan Iris', 'Texas Cedar', 'Jasmine', 'Geranium']","['Ambergris', 'Tonka Bean', 'Madagascar Vanilla', 'Spanish Labdanum', 'Myrrh']",Diletta Tonatto,https://www.fragrantica.com/perfume/Tonatto-Profumi/Apeiron-32829.html
Tonatto Profumi,Nerola,unisex,82,10,2016.0,"['Citrus', 'White Floral', 'Woody', 'Aromatic', 'Earthy']",[],[],[],,https://www.fragrantica.com/perfume/Tonatto-Profumi/Nerola-38155.html
Tonatto Profumi,The Awakening,unisex,72,5,,"['Fresh Spicy', 'Oud']",[],[],[],,https://www.fragrantica.com/perfume/Tonatto-Profumi/The-Awakening-32186.html
Tonatto Profumi,The Path,unisex,40,2,,"['Oud', 'Fresh Spicy']",[],[],[],,https://www.fragrantica.com/perfume/Tonatto-Profumi/The-Path-32185.html
Tonatto Profumi,Viburnum,unisex,78,13,2016.0,"['White Floral', 'Tuberose']",[],[],[],,https://www.fragrantica.com/perfume/Tonatto-Profumi/Viburnum-38154.html
Tom Tailor,Bodytalk Man,men,72,10,,"['Woody', 'Lavender', 'Warm Spicy', 'Patchouli', 'Fruity']","['Green Apple', 'Bergamot']","['Lavender', 'Patchouli', 'Cardamom']","['Guaiac Wood', 'Vanilla', 'Cedar']",,https://www.fragrantica.com/perfume/Tom-Tailor/Bodytalk-Man-2017.html
Tom Tailor,Bodytalk Woman,women,88,54,,"['Citrus', 'Vanilla', 'Woody', 'Powdery', 'White Floral']","['Neroli', 'Mandarin Orange']",[],"['Vanilla', 'Sandalwood']",,https://www.fragrantica.com/perfume/Tom-Tailor/Bodytalk-Woman-2019.html
Tom Tailor,East Coast Club Man,men,75,29,2013.0,"['Fruity', 'Powdery', 'Lavender', 'Citrus', 'Aromatic']","['Peach', 'Sicilian Lemon']","['Lavender', 'Violet', 'Suede']","['White Wood', 'Tonka Bean', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/East-Coast-Club-Man-18888.html
Tom Tailor,East Coast Club Woman,women,73,58,2013.0,"['Fruity', 'Sweet', 'Vanilla', 'White Floral', 'Rose']",[],"['Peach', 'Raspberry', 'Plum', 'Rose', 'Lily-Of-The-Valley', 'Tuberose', 'Jasmine']","['Vanila', 'Amber', 'Cedar']",,https://www.fragrantica.com/perfume/Tom-Tailor/East-Coast-Club-Woman-18887.html
Tom Tailor,Est 1962 Man,men,70,8,2012.0,"['Aromatic', 'Woody', 'Citrus', 'Fresh Spicy', 'Powdery']","['Lavender', 'Lemon', 'Bergamot', 'Mandarin Orange', 'Nutmeg', 'Cardamom']","['Violet', 'Geranium']","['Amber', 'Musk', 'Moss', 'Sandalwood', 'Cedar', 'Vetiver', 'Tonka Bean']",,https://www.fragrantica.com/perfume/Tom-Tailor/Est-1962-Man-16224.html
Tom Tailor,Est 1962 Woman,women,75,8,2012.0,"['Fruity', 'Powdery', 'Violet', 'Sweet', 'White Floral']","['Raspberry', 'Violet', 'Grapefruit']","['Jasmine', 'Green Notes', 'Geranium']","['Musk', 'Cedar']",,https://www.fragrantica.com/perfume/Tom-Tailor/Est-1962-Woman-16223.html
Tom Tailor,Liquid Man,men,73,29,2010.0,"['Vanilla', 'Aromatic', 'Woody', 'Powdery', 'Balsamic']","['Rosemary', 'Mandarin Orange', 'Pepper']","['Elemi', 'Tiare Flower', 'Tonka Bean']","['Vanille', 'Sandalwood', 'Virginia Cedar']",,https://www.fragrantica.com/perfume/Tom-Tailor/Liquid-Man-10501.html
Tom Tailor,Liquid Woman,women,70,44,2010.0,"['Citrus', 'White Floral', 'Fresh Spicy', 'Woody', 'Sweet']","['Orange', 'Petitgrain', 'Mandarin Orange', 'Pepper']","['African Orange Flower', 'Jasmine', 'Rose']","['Sandalwood', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/Liquid-Woman-10502.html
Tom Tailor,New Experience Man,men,71,16,2006.0,"['Woody', 'Patchouli', 'Earthy', 'Warm Spicy', 'Aromatic']",[],[],"['Patchouli', 'Vetiver', 'Sandalwood', 'Vanilla', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/New-Experience-Man-2020.html
Tom Tailor,New Experience Woman,women,75,78,2006.0,"['Citrus', 'Floral', 'Powdery', 'Woody', 'Aromatic']","['Mandarin Orange', 'Cassia', 'Bergamot']","['Freesia', 'Jasmine', 'Heliotrope']","['Musk', 'Sandalwood']",,https://www.fragrantica.com/perfume/Tom-Tailor/New-Experience-Woman-2021.html
Tom Tailor,Ocean for Men,men,82,12,2008.0,"['Aromatic', 'Vanilla', 'Herbal', 'Soft Spicy', 'Green']","['Rhuburb', 'Bergamot', 'Ginger']","['Sage', 'Patchouli']","['Vanilla', 'Sandalwood', 'Cedar', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/Ocean-for-Men-4044.html
Tom Tailor,Ocean for Women,women,83,46,2008.0,"['Floral', 'Fruity', 'Fresh', 'Citrus', 'Rose']","['Grapefruit', 'Litchi', 'Black Currant']","['Cyclamen', 'Peony', 'Rose']","['Musk', 'Cedar', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/Ocean-for-Women-4043.html
Tom Tailor,Pure For Her,women,75,35,2021.0,"['Rose', 'White Floral', 'Citrus', 'Floral', 'Patchouli']","['Rose', 'Bergamot', 'Orange Blossom']","['Jasmine', 'Musk', 'Amber']","['Patchouli', 'Vetiver', 'Vanilla']",,https://www.fragrantica.com/perfume/Tom-Tailor/Pure-For-Her-65494.html
Tom Tailor,Pure For Him,men,73,24,2021.0,"['Woody', 'Citrus', 'Aromatic', 'Fresh Spicy', 'Lavender']","['Mandarin Orange', 'Bergamot', 'Juniper']","['Cedar', 'Lavender', 'Cinnamon', 'Pine']","['Musk', 'Vetiver', 'Sandalwood', 'Moss', 'Vanilla']",,https://www.fragrantica.com/perfume/Tom-Tailor/Pure-For-Him-65495.html
Tom Tailor,Rock Your Life For Her,women,70,10,2011.0,"['Citrus', 'Sweet', 'White Floral', 'Powdery', 'Fruity']","['Bergamot', 'Orange', 'Mandarin Orange']","['Jasmine', 'Raspberry', 'Violet', 'Peach', 'African Orange Flower']","['Sandalwood', 'Musk', 'Patchouli', 'Tonka Bean']",,https://www.fragrantica.com/perfume/Tom-Tailor/Rock-Your-Life-For-Her-13559.html
Tom Tailor,Rock Your Life For Him,men,74,13,2011.0,"['Woody', 'Mossy', 'Powdery', 'Musky', 'Leather']","['Pink Pepper', 'Grapefruit']",[],"['Virginia Cedar', 'Oak Moss', 'Musk', 'Leather', 'Sandalwood', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/Rock-Your-Life-For-Him-13560.html
Tom Tailor,Speedlife Man,men,70,37,2007.0,"['Woody', 'Citrus', 'Warm Spicy', 'Aromatic', 'Ozonic']","['Grapefruit', 'Cardamom', 'Yuzu']","['Sandalwood', 'Watermelon', 'Bamboo', 'Cedar']","['Vetiver', 'Patchouli']",,https://www.fragrantica.com/perfume/Tom-Tailor/Speedlife-Man-2022.html
Tom Tailor,Speedlife Woman,women,72,45,2007.0,"['Fruity', 'Citrus', 'Ozonic', 'Aquatic', 'Floral']","['Bergamot', 'Watermelon', 'Apple', 'Peach']","['Jasmine', 'Peony', 'Rose']","['Vetiver', 'Vanilla', 'Sandalwood']",,https://www.fragrantica.com/perfume/Tom-Tailor/Speedlife-Woman-2024.html
Tom Tailor,Summer,men,,,2020.0,"['Citrus', 'Floral', 'Aromatic', 'Woody', 'White Floral']","['Lemon', 'Bergamot', 'Tagetes']","['Orange Blossom', 'Magnolia']","['Cedar', 'Musk', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/Summer-65989.html
Tom Tailor,Summer of Love,women,78,8,2011.0,"['Sweet', 'Fruity', 'Citrus', 'Musky', 'Fresh']","['Red Apple', 'Pineapple', 'Bergamot']","['Patchouli', 'White Flowers']","['Sweet Notes', 'Musk', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/Summer-of-Love-13561.html
Tom Tailor,Summer of Love Hawaii,women,,,2012.0,"['Fruity', 'Powdery', 'Sweet', 'Fresh', 'Woody']","['Pineapple', 'Red Fruits']","['Apple', 'Peach', 'Rose', 'Violet']","['Musk', 'Sandalwood', 'Vanilla']",,https://www.fragrantica.com/perfume/Tom-Tailor/Summer-of-Love-Hawaii-65990.html
Tom Tailor,Tom Tailor Beach Club Man,men,73,3,2016.0,"['Aromatic', 'Green', 'Citrus', 'Fresh Spicy', 'Woody']","['Bergamot', 'Grapefruit']","['Cassis', 'Mint', 'Melon']","['Cedar', 'Musk', 'Amber', 'Moss']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-Beach-Club-Man-36408.html
Tom Tailor,Tom Tailor Beach Club Woman,women,87,3,2016.0,"['Floral', 'Citrus', 'Fresh', 'Aromatic', 'Rose']","['Mint', 'Grapefruit', 'Lemon', 'Sea Salt']","['Peony', 'Rose', 'Water Lily', 'Cyclamen', 'Jasmine', 'Pepper']","['Musk', 'Labdanum', 'Cedar']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-Beach-Club-Woman-36407.html
Tom Tailor,Tom Tailor College Sport Man,women,75,19,2014.0,"['Citrus', 'Powdery', 'Vanilla', 'Amber', 'White Floral']","['Orange', 'Bergamot']","['Orange Blossom', 'Orris Root']","['Vanilla', 'Amber', 'Musk']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-College-Sport-Man-27499.html
Tom Tailor,Tom Tailor College Sport Man,men,80,5,2014.0,"['Woody', 'Warm Spicy', 'Citrus', 'Soft Spicy', 'White Floral']","['Pink Pepper', 'Lemon', 'Cardamom', 'Bergamot']","['Orange Blossom', 'Saffron', 'Jasmine']","['Sandalwood', 'Cedar', 'Patchouli', 'Amber', 'Tobacco']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-College-Sport-Man-27500.html
Tom Tailor,Tom Tailor Exclusive Man,men,77,31,2016.0,"['Fruity', 'Citrus', 'Fresh Spicy', 'Green', 'Aromatic']","['Bergamot', 'Mint', 'Grapefruit', 'Ginger']","['Pineapple', 'Apple', 'Lavender', 'Saffron']","['Leather', 'Sandalwood', 'Amber', 'Musk', 'Patchouli']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-Exclusive-Man-39634.html
Tom Tailor,Tom Tailor Exclusive Woman,women,81,38,2016.0,"['Fruity', 'Powdery', 'Sweet', 'Woody', 'Lactonic']","['Apricot', 'Peach', 'Mandarin Orange', 'Pear', 'Blackberry']","['Magnolia', 'Lily-Of-The-Valley', 'Cyclamen']","['Sandalwood', 'Almond', 'Musk']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-Exclusive-Woman-39633.html
Tom Tailor,Tom Tailor For Her Eau de Toilette,women,73,61,2019.0,"['Fruity', 'Floral', 'Citrus', 'Warm Spicy', 'Rose']","['Ginger', 'Bergamot', 'Peach']","['Mirabella Plum', 'Rose', 'Freesia']","['Plum', 'Cedar', 'Musk']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-For-Her-Eau-de-Toilette-57566.html
Tom Tailor,Tom Tailor For Him Eau de Toilette,men,76,63,2019.0,"['Fruity', 'Fresh Spicy', 'Sweet', 'Aromatic', 'Woody']","['Raspberry', 'Bergamot', 'Mandarin Orange']","['Lavender', 'Geranium', 'Peony']","['Leather', 'Sandalwood', 'Patchouli']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-For-Him-Eau-de-Toilette-57567.html
Tom Tailor,Tom Tailor Man,men,74,19,2011.0,"['Woody', 'Aromatic', 'Citrus', 'Warm Spicy', 'Patchouli']","['African Orange Flower', 'Grapefruit']","['Sage', 'Lavender', 'Cardamom']","['Patchouli', 'Musk', 'Palisander Rosewood', 'Oak Moss', 'Virginia Cedar']",,https://www.fragrantica.com/perfume/Tom-Tailor/Tom-Tailor-Man-12183.html
Tom Tailor,Urban Life Man,men,72,26,2015.0,"['Citrus', 'Fresh Spicy', 'Aromatic', 'Lavender', 'Woody']","['Lemon', 'Mandarin Orange', 'Bergamot']","['Bay Leaf', 'Lavender']","['Patchouli', 'Cedar', 'Musk']",,https://www.fragrantica.com/perfume/Tom-Tailor/Urban-Life-Man-31380.html
Tom Tailor,Urban Life Woman,women,79,45,2015.0,"['Citrus', 'Sweet', 'Fruity', 'Caramel', 'Woody']","['Orange', 'Mandarin Orange', 'Red Currant']","['Peach', 'Jasmine', 'Orange Blossom']","['Caramel', 'Patchouli', 'Vetiver', 'Guaiac Wood']",,https://www.fragrantica.com/perfume/Tom-Tailor/Urban-Life-Woman-31381.html
Tom Tailor,Vanilla Blossom,women,64,9,2013.0,"['Vanilla', 'Floral', 'Woody', 'White Floral', 'Caramel']","['Black Currant', 'Tangerine', 'Lemon']","['Freesia', 'Jasmine', 'Orange Blossom']","['Vanilla', 'Caramel', 'Woody Notes', 'Musk']",,https://www.fragrantica.com/perfume/Tom-Tailor/Vanilla-Blossom-21489.html
Tom Tailor,Be Mindful Man,men,74,22,2018.0,"['Fresh Spicy', 'Aromatic', 'Woody', 'Lavender', 'Fruity']","['Pepper', 'Lemon', 'Ginger', 'Grapefruit']","['Maninka', 'Lavender', 'Cedar']","['Vetiver', 'Amber', 'Leather']",,https://www.fragrantica.com/perfume/Tom-Tailor/Be-Mindful-Man-50367.html
Tom Tailor,Be Mindful Woman,women,77,52,2018.0,"['Fruity', 'Citrus', 'White Floral', 'Sweet', 'Powdery']","['Orange', 'Mandarin Orange']","['Peach', 'Lily-Of-The-Valley']","['Vanilla', 'Musk']",,https://www.fragrantica.com/perfume/Tom-Tailor/Be-Mindful-Woman-50366.html
Tom Tailor,True Values For Her,women,83,7,2021.0,"['White Floral', 'Citrus', 'Powdery', 'Woody', 'Sweet']",[],"['Orange Blossom', 'Lily', 'Magnolia', 'Nectarine']","['Sandalwood', 'Musk', 'Amber']",,https://www.fragrantica.com/perfume/Tom-Tailor/True-Values-For-Her-69712.html
Tom Tailor,True Values For Him,men,71,14,2021.0,"['Woody', 'Aromatic', 'Citrus', 'Camphor', 'Warm Spicy']","['Lemon', 'Bergamot']","['Eucalyptus', 'Tarragon', 'Lavender', 'Geranium']","['Sandalwood', 'Patchouli', 'Musk', 'Moss', 'Cedar', 'Tonka Bean']",,https://www.fragrantica.com/perfume/Tom-Tailor/True-Values-For-Him-69711.html
Tom Tailor,Unified,women,80,2,2022.0,"['Floral', 'Fruity', 'Citrus', 'Woody']","['Apricot Blossom', 'Bergamot', 'Black Currant', 'Mandarin Orange', 'Pomegranate']","['Lotus', 'Magnolia', 'Peony']","['Amber', 'Cedar', 'Musk', 'Osmanthus']",,https://www.fragrantica.com/perfume/Tom-Tailor/Unified-90010.html
